tfz/rules/weights,tfz/var/LeaderDistance/b,tfz/var/LeaderDistance/s0,tfz/var/LeaderDistance/s1,tfz/var/LeaderDistance/s2,tfz/var/LeaderDistance/s3,tfz/var/NextTLSDistance/b,tfz/var/NextTLSDistance/s0,tfz/var/NextTLSDistance/s1,tfz/var/NextTLSDistance/s2,tfz/var/NextTLSDistance/s3,tfz/var/NextTLSGreen/b,tfz/var/NextTLSGreen/s0,tfz/var/NextTLSGreen/s1,tfz/var/NextTLSRed/b,tfz/var/NextTLSRed/s0,tfz/var/NextTLSRed/s1,tfz/var/NextTLSYellow/b,tfz/var/NextTLSYellow/s0,tfz/var/NextTLSYellow/s1,tfz/var/Speed/b,tfz/var/Speed/s0,tfz/var/Speed/s1,tfz/var/Speed/s2,tfz/var/Speed/s3,tfz/var/SpeedToLeader/b,tfz/var/SpeedToLeader/s0,tfz/var/SpeedToLeader/s1,tfz/var/SpeedToLeader/s2,tfz/var/SpeedToLeader/s3
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08525201678276062,0.4656256437301636,0.22105804085731506,0.040616750717163086,0.0,0.13367091119289398,0.40209484100341797,0.06400933861732483,0.19957076013088226,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.7385051250457764,6.433841705322266,4.0,4.0,-40.0,15.042651176452637,16.500484466552734,13.906846046447754,21.191814422607422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08525201678276062,0.4656256437301636,0.22105804085731506,0.040616750717163086,0.0,0.13367091119289398,0.40209484100341797,0.06400933861732483,0.19957076013088226,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.7385051250457764,6.433841705322266,4.0,4.0,-40.0,15.042651176452637,16.500484466552734,13.906846046447754,21.191814422607422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08525201678276062,0.4656256437301636,0.22105804085731506,0.040616750717163086,0.0,0.13367091119289398,0.40209484100341797,0.06400933861732483,0.19957076013088226,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.7385051250457764,6.433841705322266,4.0,4.0,-40.0,15.042651176452637,16.500484466552734,13.906846046447754,21.191814422607422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08525201678276062,0.4656256437301636,0.22105804085731506,0.040616750717163086,0.0,0.13367091119289398,0.40209484100341797,0.06400933861732483,0.19957076013088226,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.7385051250457764,6.433841705322266,4.0,4.0,-40.0,15.042651176452637,16.500484466552734,13.906846046447754,21.191814422607422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08111023902893066,0.47364699840545654,0.22105804085731506,0.040616750717163086,0.0,0.1309414654970169,0.407501757144928,0.06035185977816582,0.20117594301700592,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.6854729652404785,6.538563251495361,4.0,4.0,-40.0,14.979552268981934,16.680892944335938,13.573543548583984,21.596773147583008
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08111023902893066,0.47364699840545654,0.22105804085731506,0.040616750717163086,0.0,0.1309414654970169,0.407501757144928,0.06035185977816582,0.20117594301700592,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.6854729652404785,6.538563251495361,4.0,4.0,-40.0,14.979552268981934,16.680892944335938,13.573543548583984,21.596773147583008
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08111023902893066,0.47364699840545654,0.22105804085731506,0.040616750717163086,0.0,0.1309414654970169,0.407501757144928,0.06035185977816582,0.20117594301700592,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.6854729652404785,6.538563251495361,4.0,4.0,-40.0,14.979552268981934,16.680892944335938,13.573543548583984,21.596773147583008
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08111023902893066,0.47364699840545654,0.22105804085731506,0.040616750717163086,0.0,0.1309414654970169,0.407501757144928,0.06035185977816582,0.20117594301700592,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.6854729652404785,6.538563251495361,4.0,4.0,-40.0,14.979552268981934,16.680892944335938,13.573543548583984,21.596773147583008
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08111023902893066,0.47364699840545654,0.22105804085731506,0.040616750717163086,0.0,0.1309414654970169,0.407501757144928,0.06035185977816582,0.20117594301700592,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.6854729652404785,6.538563251495361,4.0,4.0,-40.0,14.979552268981934,16.680892944335938,13.573543548583984,21.596773147583008
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0752318874001503,0.48537522554397583,0.22105804085731506,0.040616750717163086,0.0,0.12872111797332764,0.411865770816803,0.057865772396326065,0.20150265097618103,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.62845516204834,6.650369167327881,4.0,4.0,-40.0,14.912997245788574,16.854217529296875,13.310150146484375,21.885221481323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0752318874001503,0.48537522554397583,0.22105804085731506,0.040616750717163086,0.0,0.12872111797332764,0.411865770816803,0.057865772396326065,0.20150265097618103,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.62845516204834,6.650369167327881,4.0,4.0,-40.0,14.912997245788574,16.854217529296875,13.310150146484375,21.885221481323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0752318874001503,0.48537522554397583,0.22105804085731506,0.040616750717163086,0.0,0.12872111797332764,0.411865770816803,0.057865772396326065,0.20150265097618103,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.62845516204834,6.650369167327881,4.0,4.0,-40.0,14.912997245788574,16.854217529296875,13.310150146484375,21.885221481323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0752318874001503,0.48537522554397583,0.22105804085731506,0.040616750717163086,0.0,0.12872111797332764,0.411865770816803,0.057865772396326065,0.20150265097618103,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.62845516204834,6.650369167327881,4.0,4.0,-40.0,14.912997245788574,16.854217529296875,13.310150146484375,21.885221481323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0752318874001503,0.48537522554397583,0.22105804085731506,0.040616750717163086,0.0,0.12872111797332764,0.411865770816803,0.057865772396326065,0.20150265097618103,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.62845516204834,6.650369167327881,4.0,4.0,-40.0,14.912997245788574,16.854217529296875,13.310150146484375,21.885221481323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.07037338614463806,0.4943086802959442,0.22105804085731506,0.040616750717163086,0.0,0.12581272423267365,0.4166446328163147,0.05535711720585823,0.20269061625003815,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.5312371253967285,6.844692230224609,4.0,4.0,-40.0,14.84630012512207,17.068710327148438,12.900618553161621,22.32893180847168
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.07037338614463806,0.4943086802959442,0.22105804085731506,0.040616750717163086,0.0,0.12581272423267365,0.4166446328163147,0.05535711720585823,0.20269061625003815,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.5312371253967285,6.844692230224609,4.0,4.0,-40.0,14.84630012512207,17.068710327148438,12.900618553161621,22.32893180847168
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.07037338614463806,0.4943086802959442,0.22105804085731506,0.040616750717163086,0.0,0.12581272423267365,0.4166446328163147,0.05535711720585823,0.20269061625003815,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.5312371253967285,6.844692230224609,4.0,4.0,-40.0,14.84630012512207,17.068710327148438,12.900618553161621,22.32893180847168
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.07037338614463806,0.4943086802959442,0.22105804085731506,0.040616750717163086,0.0,0.12581272423267365,0.4166446328163147,0.05535711720585823,0.20269061625003815,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.5312371253967285,6.844692230224609,4.0,4.0,-40.0,14.84630012512207,17.068710327148438,12.900618553161621,22.32893180847168
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.07037338614463806,0.4943086802959442,0.22105804085731506,0.040616750717163086,0.0,0.12581272423267365,0.4166446328163147,0.05535711720585823,0.20269061625003815,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.5312371253967285,6.844692230224609,4.0,4.0,-40.0,14.84630012512207,17.068710327148438,12.900618553161621,22.32893180847168
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06621230393648148,0.5016701817512512,0.22105804085731506,0.040616750717163086,0.0,0.12267419695854187,0.42179444432258606,0.05285032093524933,0.20375663042068481,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.472348928451538,6.961503028869629,4.0,4.0,-40.0,14.772979736328125,17.291515350341797,12.809531211853027,22.160173416137695
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06621230393648148,0.5016701817512512,0.22105804085731506,0.040616750717163086,0.0,0.12267419695854187,0.42179444432258606,0.05285032093524933,0.20375663042068481,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.472348928451538,6.961503028869629,4.0,4.0,-40.0,14.772979736328125,17.291515350341797,12.809531211853027,22.160173416137695
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06621230393648148,0.5016701817512512,0.22105804085731506,0.040616750717163086,0.0,0.12267419695854187,0.42179444432258606,0.05285032093524933,0.20375663042068481,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.472348928451538,6.961503028869629,4.0,4.0,-40.0,14.772979736328125,17.291515350341797,12.809531211853027,22.160173416137695
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06621230393648148,0.5016701817512512,0.22105804085731506,0.040616750717163086,0.0,0.12267419695854187,0.42179444432258606,0.05285032093524933,0.20375663042068481,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.472348928451538,6.961503028869629,4.0,4.0,-40.0,14.772979736328125,17.291515350341797,12.809531211853027,22.160173416137695
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06621230393648148,0.5016701817512512,0.22105804085731506,0.040616750717163086,0.0,0.12267419695854187,0.42179444432258606,0.05285032093524933,0.20375663042068481,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.472348928451538,6.961503028869629,4.0,4.0,-40.0,14.772979736328125,17.291515350341797,12.809531211853027,22.160173416137695
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06322131305932999,0.5070826411247253,0.22105804085731506,0.040616750717163086,0.0,0.11964443325996399,0.42682841420173645,0.05033804476261139,0.2045082300901413,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.421596050262451,7.062575817108154,4.0,4.0,-40.0,14.719748497009277,17.48194694519043,12.658617973327637,22.1441593170166
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06322131305932999,0.5070826411247253,0.22105804085731506,0.040616750717163086,0.0,0.11964443325996399,0.42682841420173645,0.05033804476261139,0.2045082300901413,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.421596050262451,7.062575817108154,4.0,4.0,-40.0,14.719748497009277,17.48194694519043,12.658617973327637,22.1441593170166
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06322131305932999,0.5070826411247253,0.22105804085731506,0.040616750717163086,0.0,0.11964443325996399,0.42682841420173645,0.05033804476261139,0.2045082300901413,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.421596050262451,7.062575817108154,4.0,4.0,-40.0,14.719748497009277,17.48194694519043,12.658617973327637,22.1441593170166
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06322131305932999,0.5070826411247253,0.22105804085731506,0.040616750717163086,0.0,0.11964443325996399,0.42682841420173645,0.05033804476261139,0.2045082300901413,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.421596050262451,7.062575817108154,4.0,4.0,-40.0,14.719748497009277,17.48194694519043,12.658617973327637,22.1441593170166
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.06322131305932999,0.5070826411247253,0.22105804085731506,0.040616750717163086,0.0,0.11964443325996399,0.42682841420173645,0.05033804476261139,0.2045082300901413,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.421596050262451,7.062575817108154,4.0,4.0,-40.0,14.719748497009277,17.48194694519043,12.658617973327637,22.1441593170166
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.060901083052158356,0.5112831592559814,0.22105804085731506,0.040616750717163086,0.0,0.11727593094110489,0.43104273080825806,0.04798543080687523,0.20529450476169586,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.3827171325683594,7.139420509338379,4.0,4.0,-40.0,14.647354125976562,17.66798973083496,12.53687572479248,22.090776443481445
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.060901083052158356,0.5112831592559814,0.22105804085731506,0.040616750717163086,0.0,0.11727593094110489,0.43104273080825806,0.04798543080687523,0.20529450476169586,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.3827171325683594,7.139420509338379,4.0,4.0,-40.0,14.647354125976562,17.66798973083496,12.53687572479248,22.090776443481445
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.060901083052158356,0.5112831592559814,0.22105804085731506,0.040616750717163086,0.0,0.11727593094110489,0.43104273080825806,0.04798543080687523,0.20529450476169586,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.3827171325683594,7.139420509338379,4.0,4.0,-40.0,14.647354125976562,17.66798973083496,12.53687572479248,22.090776443481445
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.060901083052158356,0.5112831592559814,0.22105804085731506,0.040616750717163086,0.0,0.11727593094110489,0.43104273080825806,0.04798543080687523,0.20529450476169586,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.3827171325683594,7.139420509338379,4.0,4.0,-40.0,14.647354125976562,17.66798973083496,12.53687572479248,22.090776443481445
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.060901083052158356,0.5112831592559814,0.22105804085731506,0.040616750717163086,0.0,0.11727593094110489,0.43104273080825806,0.04798543080687523,0.20529450476169586,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,2.3827171325683594,7.139420509338379,4.0,4.0,-40.0,14.647354125976562,17.66798973083496,12.53687572479248,22.090776443481445
